Брагіна,Брагина,,1,
Брежнєв,Брежнев,,1,
Брежнєва,Брежнева,,1,
Бренсон,Брэнсон,,1,
Бризгалов,Брызгалов,,1,
Бризгалова,Брызгалова,,1,
Бровкін,Бровкин,,1,
Бродський,Бродский,,1,
Бронєвой,Броневой,,1,
Брукфілд,Брукфилд,,1,
Брунеллескі,Брунеллески,,1,
Брусиловська,Брусиловска,,1,
Брусиловський,Брусиловский,,1,
Бруєвич,Бруевич,,1,
Брюховецький,Брюховецкий,,1,
Бріан,Бриан,,1,
Бубнова,Бубновая,,1,
Бугаєв,Бугаев,,1,
Бугаєва,Бугаева,,1,
Бударін,Бударин,,1,
Бузоні,Бузони,,1,
Буйницький,Буйницкий,,1,
Букринський,Букринский,,1,
Букін,Букин,,1,
Булавін,Булавин,,1,
Булавіна,Булавина,,1,
Булатецький,Булатецкий,,1,
Булганін,Булганин,,1,
Булганіна,Булганина,,1,
Булига,Булыга,,1,
Бульба-Боровець,Бульба-Боровец,,1,
Бунневік,Бунневик,,1,
Бунюель,Бунюэль,,1,
Бунін,Бунин,,1,
Буніна,Бунина,,1,
Бургіба,Бургиба,,1,
Бутефліка,Бутефлика,,1,
Буткявічюс,Буткявичюс,,1,
Бутурлін,Бутурлин,,1,
Бутурліна,Бутурлина,,1,
Бухарін,Бухарин,,1,
Бєлов,Белов,,1,
Бєлова,Белова,,1,
Бєляков,Беляков,,1,
Бєлякова,Белякова,,1,
Бєсков,Бесков,,1,
Бєскова,Бескова,,1,
Біба,Биба,,1,
Бідструп,Бидструп,,1,
Бізе,Бизе,,1,
Бійя,Бийя,,1,
Білай,Билай,,1,
Біловол,Биловол,,1,
Білоус,Белоус,,1,
Більдт,Бильдт,,1,
Біркавс,Биркавс,,1,
Бірон,Бирон,,1,
Бірс,Бирс,,1,
Бірюзов,Бирюзов,,1,
Бірюков,Бирюков,,1,
Бірюкова,Бирюкова,,1,
Бісмарк,Бисмарк,,1,
Бічер-Стоу,Бичер-Стоу,,1,
В'ятрович,Вятрович,,1,
Вавілов,Вавилов,,1,
Вавілова,Вавилова,,1,
Ваджпаї,Ваджпаи,,1,
Вайлд,Уайлд,,1,
Валтерс,Валтерса,,1,
Ван-Дейк,Ван-дейк,,1,
Вандербілт,Вандербилт,,1,
Ванцетті,Ванцетти,,1,
Варшаломідзе,Варшаломидзе,,1,
Василевський,Василевский,,1,
Васильковський,Васильковский,,1,
Васильєв,Васильев,,1,
Васильєва,Васильева,,1,
Ватутін,Ватутин,,1,
Ватутіна,Ватутина,,1,
Ведернікова,Ведерникова,,1,
Величковський,Величковский,,1,
Веллінгтон,Веллингтон,,1,
Вельбицький,Вельбицкий,,1,
Венглинський,Венглинский,,1,
Венеціанов,Венецианов,,1,
Венеціанова,Венецианова,,1,
Вентурі,Вентури,,1,
Венізелос,Венизелос,,1,
Вербицький,Вербицкий,,1,
Вергеліс,Вергелис,,1,
Верещагін,Верещагин,,1,
Верещагіна,Верещагина,,1,
Вернадський,Вернадский,,1,
Вертинський,Вертинский,,1,
Вершинін,Вершинин,,1,
Вершиніна,Вершинина,,1,
Веселовський,Веселовский,,1,
Вескі,Вески,,1,
Веспасіан,Веспасиан,,1,
Веспуччі,Веспуччи,,1,
Ветвицький,Ветвицкий,,1,
Ветлицький,Ветлицкий,,1,
Вижницький,Вижницкий,,1,
Виноградський,Виноградский,,1,
Витвицький,Витвицкий,,1,
Вихристенко,Выхристенко,,1,
Вихристюк,Выхристюк,,1,
Вишиванюк,Вышиванюк,,1,
Вишневський,Вишневский,,1,
Возницький,Возницкий,,1,
Возіанов,Возианов,,1,
Возіанова,Возианова,,1,
Войнаровський,Войнаровский,,1,
Войтила,Войтыла,,1,
Войцеховський,Войцеховский,,1,
Вокер,Уокер,,1,
Волгін,Волгин,,1,
Волковецький,Волковецкий,,1,
Волковський,Волковский,,1,
Волконський,Волконский,,1,
Володін,Володин,,1,
Володіна,Володина,,1,
Волошинський,Волошинский,,1,
Волтер,Уолтер,,1,
Волчанський,Волчанский,,1,
Вольський,Вольский,,1,
Воровський,Воровский,,1,
Воронцовський,Воронцовский,,1,
Воронін,Воронин,,1,
Вороніна,Воронина,,1,
Воропаєв,Воропаев,,1,
Воропаєва,Воропаева,,1,
Ворхол,Уорхол,,1,
Воскресенський,Воскресенский,,1,
Вотсон,Уотсон,,1,
Вощевський,Вощевский,,1,
Воїнов,Воинов,,1,
Воїнова,Воинова,,1,
Врадій,Врадий,,1,
Вронський,Вронский,,1,
Вулфовіц,Вулфовиц,,1,
Вєтров,Ветров,,1,
Вєтрова,Ветрова,,1,
Віденов,Виденов,,1,
Візбор,Визбор,,1,
Візенталь,Визенталь,,1,
Війон,Вийон,,1,
Війтович,Вийтович,,1,
Віккерс,Виккерс,,1,
Вікторов,Викторов,,1,
Вікторова,Викторова,,1,
Віктюк,Виктюк,,1,
Вілкул,Вилкул,,1,
Вільнер,Вильнер,,1,
Вільпен,Вильпен,,1,
Вільсон,Вильсон,,1,
Вільтор,Вильтор,,1,
Вілья,Вилья,,1,
Вінер,Винер,,1,
Вінклер,Винклер,,1,
Вінокуров,Винокуров,,1,
Вінокурова,Винокурова,,1,
Вінтер,Винтер,,1,
Вінтерберг,Винтерберг,,1,
Вінтон,Винтон,,1,
Віньковатов,Виньковатов,,1,
Вірастюк,Вирастюк,,1,
Вірт,Вирт,,1,
Вітенко,Витенко,,1,
Вітович,Витович,,1,
Віторган,Виторган,,1,
Вітриченко,Витриченко,,1,
Вітрук,Витрук,,1,
Вітс,Витс,,1,
Вітте,Витте,,1,
Вітюк,Витюк,,1,
Віцин,Вицин,,1,
Габбл,Хаббл,,1,
Габермас,Хабермас,,1,
Гаврилець,Гаврилец,,1,
Гаврилів,Гаврилов,,1,
Гагарін,Гагарин,,1,
Гагаріна,Гагарина,,1,
Газзаєв,Газзаев,,1,
Газзаєва,Газзаева,,1,
Гайворонський,Гайворонский,,1,
Гайдаєв,Гайдаев,,1,
Гайдаєва,Гайдаева,,1,
Гайдаєнко,Гайдаенко,,1,
Гайдеггер,Хайдеггер,,1,
Гайзенберґ,Гайзенберг,,1,
Гайліс,Гайлис,,1,
Галинський,Галинский,,1,
Галкін,Галкин,,1,
Галкіна,Галкина,,1,
Галонен,Халонен,,1,
Гальвані,Гальвани,,1,
Гальчинський,Гальчинский,,1,
Галятовський,Галятовский,,1,
Галілей,Галилей,,1,
Галіль,Галиль,,1,
Галіндез,Галиндез,,1,
Галіфакс,Галифакс,,1,
Гамсахурдія,Гамсахурдия,,1,
Гансен,Хансен,,1,
Гарасимович,Герасимович,,1,
Гарасимів,Гарасимов,,1,
Гардецький,Гардецкий,,1,
Гаркалін,Гаркалин,,1,
Гаррік,Гаррик,,1,
Гарріман,Гарриман,,1,
Гарін,Гарин,,1,
Гаріна,Гарина,,1,
Гаспері,Гаспери,,1,
Гаспринський,Гаспринский,,1,
Гассенді,Гассенди,,1,
Гевелій,Гевелий,,1,
Гейзенберґ,Гейзенберг,,1,
Гекслі,Гексли,,1,
Гельвецій,Гельвеций,,1,
Гельдерлін,Гельдерлин,,1,
Георгіу-Деж,Георгиу-Деж,,1,
Герасим'юк,Герасимьюк,,1,
Геронімус,Геронимус,,1,
Геррік,Геррик,,1,
Гершвін,Гершвин,,1,
Гершвіна,Гершвина,,1,
Гетті,Гетти,,1,
Гетьманчук,Гетманчук,,1,
Гецько,Гецко,,1,
Гжицький,Гжицкий,,1,
Гладилін,Гладилин,,1,
Гладій,Гладий,,1,
Глазовий,Глазовой,,1,
Глазьєв,Глазьев,,1,
Глазьєва,Глазьева,,1,
Глух,Глох,,1,
Глібов,Глебов,,1,
Глібова,Глебова,,1,
Глінка,Глинка,,1,
Гнєденко,Гнеденко,,1,
Гніденко,Гниденко,,1,
Гоббс,Гоббса,,1,
Говорухін,Говорухин,,1,
Гогенлое,Гогенлоэ,,1,
Годвін,Годвин,,1,
Годовський,Годовский,,1,
Голдвін,Голдвин,,1,
Голицин,Голицын,,1,
Головацький,Головацкий,,1,
Головачов,Головачев,,1,
Головачова,Головачева,,1,
Головін,Головин,,1,
Головіна,Головина,,1,
Голсуорсі,Голсуорси,,1,
Голубицький,Голубицкий,,1,
Голубовський,Голубовский,,1,
Голубєв,Голубев,,1,
Голубєва,Голубева,,1,
Гольдоні,Гольдони,,1,
Голік,Голик,,1,
Голіков,Голиков,,1,
Голікова,Голикова,,1,
Гопкінс,Гопкинс,,1,
Горбачевський,Горбачевский,,1,
Горбачов,Горбачев,,1,
Горбачова,Горбачева,,1,
Горбовий,Горбовой,,1,
Горбулін,Горбулин,,1,
Горвиць,Горвиц,,1,
Гординський,Гординский,,1,
Гордійчук,Гордийчук,,1,
Горецький,Горецкий,,1,
Горова,Горовая,,1,
Городецький,Городецкий,,1,
Горський,Горский,,1,
Горчинський,Горчинский,,1,
Горяїнов,Горяинов,,1,
Горяїнова,Горяинова,,1,
Горін,Горин,,1,
Гоцці,Гоцци,,1,
Гошовський,Гошовский,,1,
Граб'янка,Грабъянка,,1,
Грабовецький,Грабовецкий,,1,
Грабовський,Грабовский,,1,
Грамші,Грамши,,1,
Грановський,Грановский,,1,
Грассі,Грасси,,1,
Грачов,Грачев,,1,
Грачова,Грачева,,1,
Греві,Греви,,1,
Грем,Грэм,,1,
Грибоєдов,Грибоедов,,1,
Грибоєдова,Грибоедова,,1,
Гризлов,Грызлов,,1,
Гризлова,Грызлова,,1,
Гриневецький,Гриневецкий,,1,
Грицько,Грицко,,1,
Громико,Громыко,,1,
Гротеволь,Гротеволя,,1,
Гротовський,Гротовский,,1,
Грунський,Грунский,,1,
Грушевський,Грушевский,,1,
Гріг,Григ,,1,
Грімм,Гримм,,1,
Грін,Грин,,1,
Грінченко,Гринченко,,1,
Губар,Губарь,,1,
Губарець,Губарец,,1,
Губерський,Губерский,,1,
Губкін,Губкин,,1,
Губський,Губский,,1,
Гудима,Гудыма,,1,
Гузенбауер,Гузенбауэр,,1,
Гуляєв,Гуляев,,1,
Гуляєва,Гуляева,,1,
Гуменна,Гуменная,,1,
Гуменний,Гуменный,,1,
Гундяєв,Гундяев,,1,
Гундяєва,Гундяева,,1,
Гурвіц,Гурвиц,,1,
Гургенідзе,Гургенидзе,,1,
Гуржій,Гуржий,,1,
Гурський,Гурский,,1,
Гуріненко,Гуриненко,,1,
Гусинський,Гусинский,,1,
Гусовський,Гусовский,,1,
Гусєв,Гусев,,1,
Гусєва,Гусева,,1,
Гусін,Гусин,,1,
Гутьєррес,Гутьеррес,,1,
Гуччі,Гуччи,,1,
Гіббз,Гиббз,,1,
Гіббон,Гиббон,,1,
Гібсон,Гибсон,,1,
Гіггз,Гиггз,,1,
Гізо,Гизо,,1,
Гілевич,Гилевич,,1,
Гіленко,Гиленко,,1,
Гіменей,Гименей,,1,
Гіммлер,Гиммлер,,1,
Гінденбург,Гинденбург,,1,
Гінзберг,Гинзберг,,1,
Гінзбург,Гинзбург,,1,
Гіннес,Гиннес,,1,
Гіннесс,Гиннесс,,1,
Гірландайо,Гирландайо,,1,
Гіталов,Гиталов,,1,
Гішар,Гишар,,1,
Давиденко,Давыденко,,1,
Давидов,Давыдов,,1,
Давидова,Давыдова,,1,
Давід,Давид,,1,
Дагаєв,Дагаев,,1,
Дагаєва,Дагаева,,1,
Даладьє,Даладье,,1,
Дальтон,Далтон,,1,
Даманський,Даманский,,1,
Данилевський,Данилевский,,1,
Данилич,Данилыч,,1,
Даниловський,Даниловский,,1,
Дараселія,Дараселия,,1,
Дарвін,Дарвин,,1,
Дарміць,Дармиць,,1,
Дасаєв,Дасаев,,1,
Дасаєва,Дасаева,,1,
Дауес,Дауэс,,1,
Дебюссі,Дебюсси,,1,
Девіч,Девич,,1,
Дедекінд,Дедекинд,,1,
Дежнєва,Дежнева,,1,
Дейвіс,Дейвис,,1,
Деймон,Дэймон,,1,
Дем'яненко,Демьяненко,,1,
Дем'янчук,Демьянчук,,1,
Дем'янюк,Демьянюк,,1,
Дембовський,Дембовский,,1,
Дементьєв,Дементьев,,1,
Дементьєва,Дементьева,,1,
Демків,Демкив,,1,
Демуцький,Демуцкий,,1,
Демірель,Демирель,,1,
Демішкан,Демишкан,,1,
Депардьє,Депардье,,1,
Дергачов,Дергачев,,1,
Дергачова,Дергачева,,1,
Дерев'янко,Деревянко,,1,
Дереш,Дерешь,,1,
Державін,Державин,,1,
Державіна,Державина,,1,
Дерюгін,Дерюгин,,1,
Джаліль,Джалиль,,1,
Джамаладінова,Джамаладинова,,1,
Джапарідзе,Джапаридзе,,1,
Джарти,Джарты,,1,
Дженкінс,Дженкинс,,1,
Джоел,Джоэл,,1,
Джуринський,Джуринский,,1,
Дзензерський,Дзензерский,,1,
Дзержинський,Дзержинский,,1,
Дзядик,Дзядык,,1,
Дмитрів,Дмитров,,1,
Добкін,Добкин,,1,
Добржанський,Добржанский,,1,
Добровольський,Добровольский,,1,
Добрянський,Добрянский,,1,
Довжанський,Довжанский,,1,
Довнар-Запольський,Довнар-Запольский,,1,
Докучаєв,Докучаев,,1,
Докучаєва,Докучаева,,1,
Докінз,Докинз,,1,
Долинський,Долинский,,1,
Долін,Долин,,1,
Доманський,Доманский,,1,
Домбровський,Домбровский,,1,
Доплер,Допплер,,1,
Дроздовський,Дроздовский,,1,
Дружинін,Дружинин,,1,
Дружиніна,Дружинина,,1,
Дубенський,Дубенский,,1,
Дубихвіст,Дубихвост,,1,
Дубровна,Дубровная,,1,
Дубровський,Дубровский,,1,
Дугін,Дугин,,1,
Дугіна,Дугина,,1,
Дудаєв,Дудаев,,1,
Дудаєва,Дудаева,,1,
Дудинський,Дудинский,,1,
Дулітл,Дулитл,,1,
Думанський,Думанский,,1,
Дунін,Дунин,,1,
Духонін,Духонин,,1,
Дьюї,Дьюи,,1,
Дьєрдь,Дьердь,,1,
Дювальє,Дювалье,,1,
Дяченко,Дьяченко,,1,
Діас,Диас,,1,
Діаш,Диаш,,1,
Діденко,Диденко,,1,
Дізель,Дизель,,1,
Діккенс,Диккенс,,1,
Діксон,Диксон,,1,
Ділан,Дилан,,1,
Дімаров,Димаров,,1,
Дімарова,Димарова,,1,
Дісней,Дисней,,1,
Ебер,Эбер,,1,
Ебергард,Эбергард,,1,
Еберт,Эберт,,1,
Еванс,Эванс,,1,
Едвардс,Эдвардс,,1,
Ейве,Эйве,,1,
Ейзенштейн,Эйзенштейн,,1,
Ейлер,Эйлер,,1,
Ейнштейн,Эйнштейн,,1,
Ейфель,Эйфель,,1,
Ейфман,Эйфман,,1,
Ейхман,Эйхман,,1,
Екхард,Экхард,,1,
Елгар,Элгар,,1,
Еллан,Эллан,,1,
Елюар,Элюар,,1,
Енгельгардт,Энгельгардт,,1,
Енгельс,Энгельс,,1,
Енгр,Энгр,,1,
Ендрюс,Эндрюс,,1,
Енхбаяр,Энхбаяр,,1,
Епштейн,Эпштейн,,1,
Ербакан,Эрбакан,,1,
Ердоган,Эрдоган,,1,
Еренбург,Эренбург,,1,
Еренфест,Эренфест,,1,
Ерлангер,Эрлангер,,1,
Есмарх,Эсмарх,,1,
Етуш,Этуш,,1,
Ефрон,Эфрон,,1,
Ефрос,Эфрос,,1,
Жаботинський,Жаботинский,,1,
Жарова,Жаровая,,1,
Жванецький,Жванецкий,,1,
Жданкін,Жданкин,,1,
Желтовський,Желтовский,,1,
Желязни,Желязны,,1,
Желєзняк,Железняк,,1,
Жердицький,Жердицкий,,1,
Жеребецький,Жеребецкий,,1,
Жжонов,Жженов,,1,
Жилін,Жилин,,1,
Жириновський,Жириновский,,1,
Жовніренко,Жовниренко,,1,
Жовтанецький,Жовтанецкий,,1,
Жолкевський,Жолкевский,,1,
Жолудєв,Жолудев,,1,
Жолудєва,Жолудева,,1,
Жуковський,Жуковский,,1,
Жулинський,Жулинский,,1,
Журавський,Журавский,,1,
Забаштанський,Забаштанский,,1,
Заболотний,Заболотный,,1,
Заборовський,Заборовский,,1,
Забродський,Забродский,,1,
Завадський,Завадский,,1,
Заворотна,Заворотная,,1,
Заворотний,Заворотный,,1,
Задорожна,Задорожная,,1,
Задорожний,Задорожный,,1,
Закаєв,Закаев,,1,
Закаєва,Закаева,,1,
Закревський,Закревский,,1,
Залюбовський,Залюбовский,,1,
Замойський,Замойский,,1,
Запотоцький,Запотоцкий,,1,
Зарицький,Зарицкий,,1,
Зарубицький,Зарубицкий,,1,
Зарудна,Зарудная,,1,
Зарудний,Зарудный,,1,
Заславський,Заславский,,1,
Затонський,Затонский,,1,
Затуловський,Затуловский,,1,
Заїкин,Заикин,,1,
Збанацький,Збанацкий,,1,
Зборовський,Зборовский,,1,
Зварич,Зварыч,,1,
Згуровський,Згуровский,,1,
Зеленський,Зеленский,,1,
Землянкін,Землянкин,,1,
Землянський,Землянский,,1,
Зенаві,Зенави,,1,
Зизаній,Зизаний,,1,
Злобін,Злобин,,1,
Знаменський,Знаменский,,1,
Золотухін,Золотухин,,1,
Золотухіна,Золотухина,,1,
Зосімов,Зосимов,,1,
Зосімова,Зосимова,,1,
Зубар,Зубарь,,1,
Зубова,Зубовая,,1,
Зубрицький,Зубрицкий,,1,
Зуєв,Зуев,,1,
Зуєва,Зуева,,1,
Зюскінд,Зюскинд,,1,
Зібров,Зибров,,1,
Зіброва,Зиброва,,1,
Зідан,Зидан,,1,
Зінич,Зинич,,1,
Зінкевич,Зинкевич,,1,
Зінченко,Зинченко,,1,
Зінчук,Зинчук,,1,
Йогансен,Иогансен,,1,
Йонеско,Ионеско,,1,
Кабалевський,Кабалевский,,1,
Кабальєро,Кабальеро,,1,
Кабацький,Кабацкий,,1,
Кабіла,Кабила,,1,
Каверін,Каверин,,1,
Каверіна,Каверина,,1,
Кавецький,Кавецкий,,1,
Кадиров,Кадыров,,1,
Кадирова,Кадырова,,1,
Казандзакіс,Казандзакис,,1,
Казановський,Казановский,,1,
Казимірова,Казимирова,,1,
Каледін,Каледин,,1,
Калетнік,Калетник,,1,
Калинець,Калинец,,1,
Калиновський,Калиновский,,1,
Калитовський,Калитовский,,1,
Калугін,Калугин,,1,
Кальвін,Кальвин,,1,
Кальман,Калман,,1,
Калягін,Калягин,,1,
Калягіна,Калягина,,1,
Калякін,Калякин,,1,
Каляєв,Каляев,,1,
Каляєва,Каляева,,1,
Каманін,Каманин,,1,
Каменєв,Каменев,,1,
Каменєва,Каменева,,1,
Камерлінг-Оннес,Камерлинг-Оннес,,1,
Камоенс,Камоэнс,,1,
Каневський,Каневский,,1,
Каннінг,Каннинг,,1,
Канчельскіс,Канчельскис,,1,
Капличний,Капличный,,1,
Капустін,Капустин,,1,
Капітоненко,Капитоненко,,1,
Капітонов,Капитонов,,1,
Капітонова,Капитонова,,1,
Капіца,Капица,,1,
Караванський,Караванский,,1,
Караваєв,Караваев,,1,
Караваєва,Караваева,,1,
Каразін,Каразин,,1,
Каракозова,Каракозов,,1,
Караманліс,Караманлис,,1,
Карамзін,Карамзин,,1,
Карамзіна,Карамзина,,1,
Каратаєв,Каратаев,,1,
Каратаєва,Каратаева,,1,
Караїмович,Караимович,,1,
Карбишев,Карбышев,,1,
Карбишева,Карбышева,,1,
Карвацький,Карвацкий,,1,
Карелін,Карелин,,1,
Кареліна,Карелина,,1,
Кареніна,Каренина,,1,
Кармазін,Кармазин,,1,
Кармазіна,Кармазина,,1,
Карпачов,Карпачев,,1,
Карпачова,Карпачева,,1,
Карпинський,Карпинский,,1,
Карякін,Карякин,,1,
Карімов,Каримов,,1,
Карімова,Каримова,,1,
Касаткін,Касаткин,,1,
Каськів,Каськив,,1,
Касян,Касьян,,1,
Касіян,Касиян,,1,
Катаєв,Катаев,,1,
Катаєва,Катаева,,1,
Каутський,Каутский,,1,
Кафарська,Кафарска,,1,
Качаловський,Качаловский,,1,
Качинський,Качинский,,1,
Качиньський,Качиньский,,1,
Качуровський,Качуровский,,1,
Каштанова,Каштановая,,1,
Кваренгі,Кваренги,,1,
Квасницький,Квасницкий,,1,
Келдиш,Келдыш,,1,
Кемерон,Кэмерон,,1,
Кемпбел,Кэмпбел,,1,
Кемпбелл,Кэмпбелл,,1,
Керенський,Керенский,,1,
Керрол,Кэррол,,1,
Керролл,Кэрролл,,1,
Кертіс,Кертис,,1,
Кир'яков,Кирьяков,,1,
Кир'якова,Кирякова,,1,
Киреєв,Киреев,,1,
Киреєва,Киреева,,1,
Кирилов,Кириллов,,1,
Кирилова,Кириллова,,1,
Кириєнко,Кириенко,,1,
Кирпичов,Кирпичев,,1,
Кирпичова,Кирпичева,,1,
Клептон,Клэптон,,1,
Клим'юк,Климьюк,,1,
Климентьєв,Климентьев,,1,
Климентьєва,Климентьева,,1,
Ключевський,Ключевский,,1,
Ключковський,Ключковский,,1,
Клюєв,Клюев,,1,
Клюєва,Клюева,,1,
Клімов,Климов,,1,
Клімова,Климова,,1,
Клімт,Климт,,1,
Клінтон,Клинтон,,1,
Книшов,Кнышов,,1,
Книшова,Кнышова,,1,
Княжицький,Княжицкий,,1,
Князєв,Князев,,1,
Князєва,Князева,,1,
Кобринський,Кобринский,,1,
Ковалевський,Ковалевский,,1,
Ковмір,Ковмир,,1,
Ковтунець,Ковтунец,,1,
Когтєв,Когтев,,1,
Коен,Коэн,,1,
Кожевін,Кожевин,,1,
Кожевіна,Кожевина,,1,
Кожемякін,Кожемякин,,1,
Кожемякіна,Кожемякина,,1,
Козачковський,Козачковский,,1,
Козерацький,Козерацкий,,1,
Козирев,Козырев,,1,
Козирева,Козырева,,1,
Козицький,Козицкий,,1,
Козловський,Козловский,,1,
Козубовський,Козубовский,,1,
Козулін,Козулин,,1,
Койвісто,Койвисто,,1,
Колдуелл,Колдуэлл,,1,
Колесніков,Колесников,,1,
Колеснікова,Колесникова,,1,
Колесніченко,Колесниченко,,1,
Коливанов,Колыванов,,1,
Коливанова,Колыванова,,1,
Коллінз,Коллинз,,1,
Колодяжна,Колодяжная,,1,
Колодяжний,Колодяжный,,1,
Колодійчук,Колодийчук,,1,
Коломойський,Коломойский,,1,
Коломійченко,Коломийченко,,1,
Кольвіц,Кольвиц,,1,
Колісниченко,Колисниченко,,1,
Коліушко,Колиушко,,1,
Комаринець,Комаринец,,1,
Комарницький,Комарницкий,,1,
Комаровський,Комаровский,,1,
Коменський,Коменский,,1,
Коморовський,Коморовский,,1,
Комісаренко,Комисаренко,,1,
Комісарук,Комисарук,,1,
Кондамін,Кондамин,,1,
Кондратьєв,Кондратьев,,1,
Кондратьєва,Кондратьева,,1,
Коннолі,Конноли,,1,
Кончаловський,Кончаловский,,1,
Конєв,Конев,,1,
Конєва,Конева,,1,
Копелєв,Копелев,,1,
Копиленко,Копыленко,,1,
Копперфілд,Копперфилд,,1,
Корбюзьє,Корбюзье,,1,
Корецький,Корецкий,,1,
Корженевський,Корженевский,,1,
Корнацький,Корнацкий,,1,
Корнюшин,Корнюшина,,1,
Корнійчук,Корнийчук,,1,
Корнілов,Корнилов,,1,
Корнілова,Корнилова,,1,
Коро,Куро,,1,
Коровкін,Коровкин,,1,
Коровін,Коровин,,1,
Коровіна,Коровина,,1,
Коротаєв,Коротаев,,1,
Коротаєва,Коротаева,,1,
Корчагін,Корчагин,,1,
Корчагіна,Корчагина,,1,
Корчевий,Корчевой,,1,
Корчинський,Корчинский,,1,
Корякін,Корякин,,1,
Корякіна,Корякина,,1,
Космін,Космин,,1,
Кособукін,Кособукин,,1,
Костанді,Костанди,,1,
Костецький,Костецкий,,1,
Костичев,Костычев,,1,
Костишин,Костышин,,1,
Костусєв,Костусев,,1,
Костусєва,Костусева,,1,
Косіор,Косиор,,1,
Котляревський,Котляревский,,1,
Коцький,Коцкий,,1,
Коцюбинський,Коцюбинский,,1,
Кочкін,Кочкин,,1,
Коштуніца,Коштуница,,1,
Кошулинський,Кошулинский,,1,
Кравітц,Кравитц,,1,
Краковський,Краковский,,1,
Крамськой,Крамской,,1,
Красицький,Красицкий,,1,
Красовський,Красовский,,1,
Красін,Красин,,1,
Красіна,Красина,,1,
Кретьєн,Кретьен,,1,
Кривоніс,Кривонос,,1,
Криленко,Крыленко,,1,
Крилов,Крылов,,1,
Крилова,Крылова,,1,
Криницький,Криницкий,,1,
Крип'якевич,Крипьякевич,,1,
Кричевський,Кричевский,,1,
Кронін,Кронин,,1,
Кропивин,Крапивин,,1,
Кропивницький,Кропивницкий,,1,
Кропоткін,Кропоткин,,1,
Кропоткіна,Кропоткина,,1,
Кротова,Кротовая,,1,
Крупський,Крупский,,1,
Крутіков,Крутиков,,1,
Крутікова,Крутикова,,1,
Крушельницький,Крушельницкий,,1,
Крістенсен,Кристенсен,,1,
Крістер,Кристер,,1,
Кубійович,Кубийович,,1,
Кубілюс,Кубилюс,,1,
Кубічек,Кубичек,,1,
Кубіш,Кубиш,,1,
Кудрін,Кудрин,,1,
Кудріна,Кудрина,,1,
Кудінов,Кудинов,,1,
Кудінова,Кудинова,,1,
Кузнєцов,Кузнецов,,1,
Кузнєцова,Кузнецова,,1,
Кузьмін,Кузьмин,,1,
Куйбишев,Куйбышев,,1,
Куйбишева,Куйбышева,,1,
Куйбіда,Куйбида,,1,
Кукушкін,Кукушкин,,1,
Кукушкіна,Кукушкина,,1,
Кулагін,Кулагин,,1,
Кулаковський,Кулаковский,,1,
Куликова,Куликовая,,1,
Куликовський,Куликовский,,1,
Кульський,Кульский,,1,
Кульчинський,Кульчинский,,1,
Кульчицький,Кульчицкий,,1,
Кулідж,Кулидж,,1,
Куліченко,Куличенко,,1,
Кунанбаєв,Кунанбаев,,1,
Кунанбаєва,Кунанбаева,,1,
Кунаєв,Кунаев,,1,
Кунець,Кунец,,1,
Купрін,Куприн,,1,
Купріянов,Куприянов,,1,
Купріянова,Куприянова,,1,
Купчинський,Купчинский,,1,
Кураєв,Кураев,,1,
Кураєва,Кураева,,1,
Курнатовська,Курнатовска,,1,
Курочкін,Курочкин,,1,
Кустуріца,Кустурица,,1,
Кучинський,Кучинский,,1,
Кушніренко,Кушниренко,,1,
Кушнірук,Кушнирук,,1,
Ківалов,Кивалов,,1,
Ківалова,Кивалова,,1,
Кінах,Кинах,,1,
Кінг,Кинг,,1,
Кіндратенко,Киндратенко,,1,
Кіркоров,Киркоров,,1,
Кіркорова,Киркорова,,1,
Кірпа,Кирпа,,1,
Кірсанов,Кирсанов,,1,
Кірсанова,Кирсанова,,1,
Кірш,Кирш,,1,
Кіршнер,Киршнер,,1,
Кіссинджер,Киссинджер,,1,
Кітс,Китс,,1,
Кіхот,Кихот,,1,
Лаврова,Лавровая,,1,
Лаврухін,Лаврухин,,1,
Лавуазьє,Лавуазье,,1,
Ладижин,Ладыжин,,1,
Лазарєв,Лазарев,,1,
Лазарєва,Лазарева,,1,
Лазебна,Лазебная,,1,
Лазебний,Лазебный,,1,
Ландсбергіс,Ландсбергис,,1,
Ландік,Ландик,,1,
Лановий,Лановой,,1,
Лаперуз,Лаперуза,,1,
Лаптєв,Лаптев,,1,
Лаптєва,Лаптева,,1,
Лаптій,Лаптий,,1,
Лапікура,Лапикура,,1,
Ларін,Ларин,,1,
Ларіонов,Ларионов,,1,
Ларіонова,Ларионова,,1,
Ластовський,Ластовский,,1,
Ласточкін,Ласточкин,,1,
Лебединський,Лебединский,,1,
Лебедєв,Лебедев,,1,
Лебедєва,Лебедева,,1,
Левандовський,Левандовский,,1,
Левицький,Левицкий,,1,
Левінсон,Левинсон,,1,
Левітан,Левитан,,1,
Лейбніц,Лейбниц,,1,
Лемєшев,Лемешев,,1,
Лемєшева,Лемешева,,1,
Ленець,Ленец,,1,
Леонтьєв,Леонтьев,,1,
Леонтьєва,Леонтьева,,1,
Лермонтов,Лермонотов,,1,
Лермонтова,Лермонотова,,1,
Лессінг,Лессинг,,1,
Летичевський,Летичевский,,1,
Лещинський,Лещинский,,1,
Лизанець,Лизанец,,1,
Липинський,Липинский,,1,
