Філарет,Филарет,,,,1,
Фіона,Фиона,,,,1,
Халід,Халид,,,,1,
Хамід,Хамид,,,,1,
Хаїм,Хаим,,,,1,
Хенк,Хэнк,,,,1,
Хоакін,Хоакин,,,,1,
Ходжа,Ходж,,,,1,
Хома,Фома,,,,1,
Христина,Кристина,,,,1,
Христинка,Кристинка,,,,1,
Хівря,Хивря,,,,1,
Цезарій,Цезарий,,,,1,
Цецилія,Цецилия,,,,1,
Чантурія,Чантурия,,,,1,
Чингіз,Чингиз,,,,1,
Чингісхан,Чингисхан,,,,1,
Шакіра,Шакира,,,,1,
Шаміль,Шамиль,,,,1,
Юліан,Юлиан,,,,1,
Юлій,Юлий,,,,1,
Юліус,Юлиус,,,,1,
Юліуш,Юлиуш,,,,1,
Юлія,Юлия,,,,1,
Юпітер,Юпитер,,,,1,
Юрій,Юрий,,,,1,
Яків,Яков,,,,1,
Януарій,Януарий,,,,1,
Яніс,Янис,,,,1,
Ярина,Ирина,,,,1,
Ясір,Ясир,,,,1,
Аарон,Аарон,,,,0,
Аббас,Аббас,,,,0,
Абдалла,Абдалла,,,,0,
Абдула,Абдула,,,,0,
Абдулла,Абдулла,,,,0,
Абдурахман,Абдурахман,,,,0,
Абрам,Абрам,,,,0,
Абрахам,Абрахам,,,,0,
Август,Август,,,,0,
Августин,Августин,,,,0,
Августо,Августо,,,,0,
Авель,Авель,,,,0,
Авило,Авило,,,,0,
Авраам,Авраам,,,,0,
Агамемнон,Агамемнон,,,,0,
Агатангел,Агатангел,,,,0,
Агафон,Агафон,,,,0,
Агнес,Агнес,,,,0,
Ада,Ада,,,,0,
Адальберт,Адальберт,,,,0,
Адам,Адам,,,,0,
Адамкус,Адамкус,,,,0,
Адольф,Адольф,,,,0,
Азазель,Азазель,,,,0,
Азем,Азем,,,,0,
Азем-ага,Азем-ага,,,,0,
Айварас,Айварас,,,,0,
Айдер,Айдер,,,,0,
Айзек,Айзек,,,,0,
Айман,Айман,,,,0,
Айна,Айна,,,,0,
Айседора,Айседора,,,,0,
Аксель,Аксель,,,,0,
Алан,Алан,,,,0,
Алек,Алек,,,,0,
Алекс,Алекс,,,,0,
Александер,Александер,,,,0,
Ален,Ален,,,,0,
Алла,Алла,,,,0,
Альбер,Альбер,,,,0,
Альберт,Альберт,,,,0,
Альбрехт,Альбрехт,,,,0,
Альфред,Альфред,,,,0,
Амадей,Амадей,,,,0,
Амадеус,Амадеус,,,,0,
Аманда,Аманда,,,,0,
Амос,Амос,,,,0,
Ананд,Ананд,,,,0,
Анастас,Анастас,,,,0,
Анатоль,Анатоль,,,,0,
Анджей,Анджей,,,,0,
Андреас,Андреас,,,,0,
Андрес,Андрес,,,,0,
Андромаха,Андромаха,,,,0,
Андромеда,Андромеда,,,,0,
Андрон,Андрон,,,,0,
Андрюс,Андрюс,,,,0,
Анетта,Анетта,,,,0,
Анжела,Анжела,,,,0,
Анна,Анна,,,,0,
Аннан,Аннан,,,,0,
Анничка,Анничка,,,,0,
Ансельм,Ансельм,,,,0,
Антей,Антей,,,,0,
Антип,Антип,,,,0,
Антон,Антон,,,,0,
Антося,Антося,,,,0,
Антуан,Антуан,,,,0,
Аня,Аня,,,,0,
Аполлон,Аполлон,,,,0,
Аристарх,Аристарх,,,,0,
Аристотель,Аристотель,,,,0,
Арман,Арман,,,,0,
Армен,Армен,,,,0,
Арнольд,Арнольд,,,,0,
Арсен,Арсен,,,,0,
Артем,Артем,,,,0,
Артур,Артур,,,,0,
Архип,Архип,,,,0,
Асан,Асан,,,,0,
Аскольд,Аскольд,,,,0,
Аслан,Аслан,,,,0,
Асман,Асман,,,,0,
Астон,Астон,,,,0,
Аталанта,Аталанта,,,,0,
Атаян,Атаян,,,,0,
Атена,Атена,,,,0,
Атон,Атон,,,,0,
Атос,Атос,,,,0,
Аттила,Аттила,,,,0,
Аудронюс,Аудронюс,,,,0,
Афоня,Афоня,,,,0,
Афродита,Афродита,,,,0,
Ахмад,Ахмад,,,,0,
Ахмед,Ахмед,,,,0,
Ахмет,Ахмет,,,,0,
Ашот,Ашот,,,,0,
Аяс-паша,Аяс-паша,,,,0,
Баал,Баал,,,,0,
Бабай,Бабай,,,,0,
Бадр,Бадр,,,,0,
Бангура,Бангура,,,,0,
Бандера,Бандера,,,,0,
Барбара,Барбара,,,,0,
Барт,Барт,,,,0,
Бахус,Бахус,,,,0,
Башар,Башар,,,,0,
Беженар,Беженар,,,,0,
Белла,Белла,,,,0,
Беллона,Беллона,,,,0,
Бен,Бен,,,,0,
Бенедикт,Бенедикт,,,,0,
Беня,Беня,,,,0,
Бернар,Бернар,,,,0,
Бернард,Бернард,,,,0,
Берт,Берт,,,,0,
Берта,Берта,,,,0,
Бертон,Бертон,,,,0,
Бертран,Бертран,,,,0,
Боб,Боб,,,,0,
Богдан,Богдан,,,,0,
Богодар,Богодар,,,,0,
Богуслав,Богуслав,,,,0,
Божена,Божена,,,,0,
Болеслав,Болеслав,,,,0,
Борис,Борис,,,,0,
Борислав,Борислав,,,,0,
Брахма,Брахма,,,,0,
Брендан,Брендан,,,,0,
Брюс,Брюс,,,,0,
Будда,Будда,,,,0,
Буцефал,Буцефал,,,,0,
Ваал,Ваал,,,,0,
Вадим,Вадим,,,,0,
Валдас,Валдас,,,,0,
Валентин,Валентин,,,,0,
Валентина,Валентина,,,,0,
Валера,Валера,,,,0,
Вальдемар,Вальдемар,,,,0,
Вальтер,Вальтер,,,,0,
Валя,Валя,,,,0,
Ванга,Ванга,,,,0,
Ванда,Ванда,,,,0,
Ванесса,Ванесса,,,,0,
Ваня,Ваня,,,,0,
Варвара,Варвара,,,,0,
Варлаам,Варлаам,,,,0,
Варлам,Варлам,,,,0,
Варя,Варя,,,,0,
Вася,Вася,,,,0,
Вахтанг,Вахтанг,,,,0,
Вацлав,Вацлав,,,,0,
Велес,Велес,,,,0,
Венедикт,Венедикт,,,,0,
Венера,Венера,,,,0,
Веслав,Веслав,,,,0,
Веста,Веста,,,,0,
Владислав,Владислав,,,,0,
Владлен,Владлен,,,,0,
Власта,Власта,,,,0,
Войцек,Войцек,,,,0,
Войцех,Войцех,,,,0,
Володя,Володя,,,,0,
Вольдемар,Вольдемар,,,,0,
Вольф,Вольф,,,,0,
Вольфганг,Вольфганг,,,,0,
Вонг,Вонг,,,,0,
Всеволод,Всеволод,,,,0,
Габор,Габор,,,,0,
Гайдар,Гайдар,,,,0,
Галатея,Галатея,,,,0,
Галина,Галина,,,,0,
Галя,Галя,,,,0,
Ганжа,Ганжа,,,,0,
Ганс,Ганс,,,,0,
Ганс-Юрген,Ганс-Юрген,,,,0,
Гапон,Гапон,,,,0,
Гаральд,Гаральд,,,,0,
Гарольд,Гарольд,,,,0,
Гасан,Гасан,,,,0,
Гасан-ага,Гасан-ага,,,,0,
Геба,Геба,,,,0,
Гедеон,Гедеон,,,,0,
Гейдар,Гейдар,,,,0,
Гектор,Гектор,,,,0,
Гельмут,Гельмут,,,,0,
Генрик,Генрик,,,,0,
Георг,Георг,,,,0,
Геракл,Геракл,,,,0,
Герасим,Герасим,,,,0,
Герберт,Герберт,,,,0,
Герман,Герман,,,,0,
Гермес,Гермес,,,,0,
Геродот,Геродот,,,,0,
Герта,Герта,,,,0,
Гертруда,Гертруда,,,,0,
Гжегож,Гжегож,,,,0,
Гленн,Гленн,,,,0,
Говард,Говард,,,,0,
Гомер,Гомер,,,,0,
Горан,Горан,,,,0,
Гордон,Гордон,,,,0,
Грег,Грег,,,,0,
Грета,Грета,,,,0,
Гризельда,Гризельда,,,,0,
Гумберт,Гумберт,,,,0,
Густав,Густав,,,,0,
Гюстав,Гюстав,,,,0,
Давид,Давид,,,,0,
Данко,Данко,,,,0,
Даруня,Даруня,,,,0,
Даруся,Даруся,,,,0,
Дарця,Дарця,,,,0,
Дафна,Дафна,,,,0,
Даша,Даша,,,,0,
Даяна,Даяна,,,,0,
Дездемона,Дездемона,,,,0,
Дейл,Дейл,,,,0,
Деметра,Деметра,,,,0,
Денис,Денис,,,,0,
Дерек,Дерек,,,,0,
Десмонд,Десмонд,,,,0,
Джаббар-ага,Джаббар-ага,,,,0,
Джавахарлал,Джавахарлал,,,,0,
Джанет,Джанет,,,,0,
Джаспер,Джаспер,,,,0,
Джафар,Джафар,,,,0,
Джейк,Джейк,,,,0,
Джеймз,Джеймз,,,,0,
Джеймс,Джеймс,,,,0,
Джейсон,Джейсон,,,,0,
Джек,Джек,,,,0,
Джекоб,Джекоб,,,,0,
Джен,Джен,,,,0,
Джералд,Джералд,,,,0,
Джеральд,Джеральд,,,,0,
Джерард,Джерард,,,,0,
Джером,Джером,,,,0,
Джим,Джим,,,,0,
Джоанна,Джоанна,,,,0,
Джозеф,Джозеф,,,,0,
Джойс,Джойс,,,,0,
Джоконда,Джоконда,,,,0,
Джон,Джон,,,,0,
Джордан,Джордан,,,,0,
Джордж,Джордж,,,,0,
Джорж,Джорж,,,,0,
Джош,Джош,,,,0,
Джуд,Джуд,,,,0,
Дональд,Дональд,,,,0,
Дора,Дора,,,,0,
Дорота,Дорота,,,,0,
Доротея,Доротея,,,,0,
Дуглас,Дуглас,,,,0,
Дуня,Дуня,,,,0,
Душан,Душан,,,,0,
Ергард,Ергард,,,,0,
Жакоб,Жакоб,,,,0,
Жан,Жан,,,,0,
Жан-Клод,Жан-Клод,,,,0,
Жанна,Жанна,,,,0,
Женя,Женя,,,,0,
Жерар,Жерар,,,,0,
Жером,Жером,,,,0,
Жижек,Жижек,,,,0,
Жозеф,Жозеф,,,,0,
Жора,Жора,,,,0,
Жорес,Жорес,,,,0,
Жорж,Жорж,,,,0,
Жуан,Жуан,,,,0,
Заратустра,Заратустра,,,,0,
Зевс,Зевс,,,,0,
Зенон,Зенон,,,,0,
Златка,Златка,,,,0,
Золтан,Золтан,,,,0,
Зоран,Зоран,,,,0,
Зореслав,Зореслав,,,,0,
Зорянка,Зорянка,,,,0,
Зоська,Зоська,,,,0,
Зося,Зося,,,,0,
Зоя,Зоя,,,,0,
Зураб,Зураб,,,,0,
Йенс,Йенс,,,,0,
Йожеф,Йожеф,,,,0,
Йозеф,Йозеф,,,,0,
Йонас,Йонас,,,,0,
Йонсен,Йонсен,,,,0,
Йорг,Йорг,,,,0,
Йосеф,Йосеф,,,,0,
Йохан,Йохан,,,,0,
Йошка,Йошка,,,,0,
Кавабата,Кавабата,,,,0,
Казимир,Казимир,,,,0,
Кайдашиха,Кайдашиха,,,,0,*
Камерон,Камерон,,,,0,
Карабас,Карабас,,,,0,
Карен,Карен,,,,0,
Карл,Карл,,,,0,
Карлос,Карлос,,,,0,
Карлсон,Карлсон,,,,0,
Касим,Касим,,,,0,
Каспер,Каспер,,,,0,
Кассандра,Кассандра,,,,0,
Катажина,Катажина,,,,0,
Катарина,Катарина,,,,0,
Катя,Катя,,,,0,
Каха,Каха,,,,0,
Кеннет,Кеннет,,,,0,
Клара,Клара,,,,0,
Кларенс,Кларенс,,,,0,
Клаус,Клаус,,,,0,
Клеопатра,Клеопатра,,,,0,
Клим,Клим,,,,0,
Климент,Климент,,,,0,
Клод,Клод,,,,0,
Коля,Коля,,,,0,
Конрад,Конрад,,,,0,
Костас,Костас,,,,0,
Костя,Костя,,,,0,
Котигорошко,Котигорошко,,,,0,
Кристоф,Кристоф,,,,0,
Кристофер,Кристофер,,,,0,
Криштоф,Криштоф,,,,0,
Ксавер,Ксавер,,,,0,
Ксенофонт,Ксенофонт,,,,0,
Курманбек,Курманбек,,,,0,
Курт,Курт,,,,0,
Кшиштоф,Кшиштоф,,,,0,
Лада,Лада,,,,0,
Ладимир,Ладимир,,,,0,
Лайза,Лайза,,,,0,
Лаймон,Лаймон,,,,0,
Лана,Лана,,,,0,
Ланселот,Ланселот,,,,0,
Лариса,Лариса,,,,0,
Ларс,Ларс,,,,0,
Лаура,Лаура,,,,0,
Лев,Лев,,,,0,
Леван,Леван,,,,0,
Левон,Левон,,,,0,
Лейла,Лейла,,,,0,
Леля,Леля,,,,0,
Ленард,Ленард,,,,0,
Леннарт,Леннарт,,,,0,
Леннокс,Леннокс,,,,0,
Леон,Леон,,,,0,
Леонард,Леонард,,,,0,
Леопольд,Леопольд,,,,0,
Лесь,Лесь,,,,0,
Леся,Леся,,,,0,
Лех,Лех,,,,0,
Лешек,Лешек,,,,0,
Ллойд,Ллойд,,,,0,
Лола,Лола,,,,0,
Лорен,Лорен,,,,0,
Лоренс,Лоренс,,,,0,
Лоренц,Лоренц,,,,0,
Лоренцо,Лоренцо,,,,0,
Лука,Лука,,,,0,
Лукас,Лукас,,,,0,
Лукаш,Лукаш,,,,0,
Лула,Лула,,,,0,
Львович,Львович,,,,0,
Люба,Люба,,,,0,
Любава,Любава,,,,0,
Любаня,Любаня,,,,0,
Любарт,Любарт,,,,0,
Любислава,Любислава,,,,0,
Любко,Любко,,,,0,
Любляна,Любляна,,,,0,
Любомир,Любомир,,,,0,
Любош,Любош,,,,0,
Людмила,Людмила,,,,0,
Людовик,Людовик,,,,0,
Лютер,Лютер,,,,0,
Магдалина,Магдалина,,,,0,
Магнус,Магнус,,,,0,
Магомед,Магомед,,,,0,
Магомет,Магомет,,,,0,
Мазепа,Мазепа,,,,0,
Майк,Майк,,,,0,
Майкл,Майкл,,,,0,
Майлз,Майлз,,,,0,
Майлс,Майлс,,,,0,
Макар,Макар,,,,0,
Макс,Макс,,,,0,
Максим,Максим,,,,0,
Малкольм,Малкольм,,,,0,
Малуша,Малуша,,,,0,
Мамука,Мамука,,,,0,
Манфред,Манфред,,,,0,
Манька,Манька,,,,0,
Маня,Маня,,,,0,
Марат,Марат,,,,0,
Маргарета,Маргарета,,,,0,
Маргарита,Маргарита,,,,0,
Марек,Марек,,,,0,
Марина,Марина,,,,0,
Марк,Марк,,,,0,
Марко,Марко,,,,0,
Маркос,Маркос,,,,0,
Маркс,Маркс,,,,0,
Маркус,Маркус,,,,0,
Маркуш,Маркуш,,,,0,
Марлон,Марлон,,,,0,
Марс,Марс,,,,0,
Марта,Марта,,,,0,
Маруся,Маруся,,,,0,
Марфа,Марфа,,,,0,
Махатма,Махатма,,,,0,
Махмуд,Махмуд,,,,0,
Мацей,Мацей,,,,0,
Маша,Маша,,,,0,
Мая,Мая,,,,0,
Медея,Медея,,,,0,
Мелашка,Мелашка,,,,0,
Мельпомена,Мельпомена,,,,0,
Мераб,Мераб,,,,0,
Мехмед,Мехмед,,,,0,
Мехмет,Мехмет,,,,0,
Мечислав,Мечислав,,,,0,
Милорад,Милорад,,,,0,
Милослав,Милослав,,,,0,
Милослава,Милослава,,,,0,
Мирон,Мирон,,,,0,
Мирослав,Мирослав,,,,0,
Мирослава,Мирослава,,,,0,
Митрофан,Митрофан,,,,0,
Михайлина,Михайлина,,,,0,
Михась,Михась,,,,0,
Млада,Млада,,,,0,
Младена,Младена,,,,0,
Модест,Модест,,,,0,
Мона,Мона,,,,0,
Морган,Морган,,,,0,
Москалиця,Москалиця,,,,0,
Мотря,Мотря,,,,0,
Мохамад,Мохамад,,,,0,
Мохаммад,Мохаммад,,,,0,
Мохаммед,Мохаммед,,,,0,
Мстислав,Мстислав,,,,0,
Муаммар,Муаммар,,,,0,
Мурад,Мурад,,,,0,
Мурат,Мурат,,,,0,
Мустафа,Мустафа,,,,0,
Мухтар,Мухтар,,,,0,
Наваз,Наваз,,,,0,
Надя,Надя,,,,0,
Назар,Назар,,,,0,
Найджел,Найджел,,,,0,
Наполеон,Наполеон,,,,0,
Настя,Настя,,,,0,
Наталка-Полтавка,Наталка-Полтавка,,,,0,
Наталочка,Наталочка,,,,0,
Натан,Натан,,,,0,
Наташа,Наташа,,,,0,
Наум,Наум,,,,0,
Нахман,Нахман,,,,0,
Нейл,Нейл,,,,0,
Нейтан,Нейтан,,,,0,
Нельсон,Нельсон,,,,0,
Неля,Неля,,,,0,
Нептун,Нептун,,,,0,
Нерон,Нерон,,,,0,
Нестор,Нестор,,,,0,
Никанор,Никанор,,,,0,
Никифор,Никифор,,,,0,
Никодим,Никодим,,,,0,
Нонна,Нонна,,,,0,
Норберт,Норберт,,,,0,
Нострадамус,Нострадамус,,,,0,
Нугзар,Нугзар,,,,0,
Нурсултан,Нурсултан,,,,0,
Огюст,Огюст,,,,0,
Одаронька,Одаронька,,,,0,
Одарочка,Одарочка,,,,0,
Оксана,Оксана,,,,0,
Оксанка,Оксанка,,,,0,
Олаф,Олаф,,,,0,
Олег,Олег,,,,0,
Олекса,Олекса,,,,0,
Олесь,Олесь,,,,0,
Олеся,Олеся,,,,0,
Ольга,Ольга,,,,0,
Оля,Оля,,,,0,
Онисим,Онисим,,,,0,
Опра,Опра,,,,0,
Оранта,Оранта,,,,0,
Орест,Орест,,,,0,
Оринка,Оринка,,,,0,
Оринька,Оринька,,,,0,
Ориська,Ориська,,,,0,
Оришка,Оришка,,,,0,
Орфей,Орфей,,,,0,
Орхан,Орхан,,,,0,
Осама,Осама,,,,0,
Освальд,Освальд,,,,0,
Осип,Осип,,,,0,
Оскар,Оскар,,,,0,
Остап,Остап,,,,0,
Палмер,Палмер,,,,0,
Памела,Памела,,,,0,
Панас,Панас,,,,0,
Панкрат,Панкрат,,,,0,
Пантелеймон,Пантелеймон,,,,0,
Парамон,Парамон,,,,0,
Параскева,Параскева,,,,0,
Паскуаль,Паскуаль,,,,0,
Паула,Паула,,,,0,
Пауль,Пауль,,,,0,
Пегас,Пегас,,,,0,
Пелагея,Пелагея,,,,0,
Пенелопа,Пенелопа,,,,0,
Первез,Первез,,,,0,
Перемисл,Перемисл,,,,0,
Персей,Персей,,,,0,
Перун,Перун,,,,0,
Петер,Петер,,,,0,
Петрик,Петрик,,,,0,
Пинтя,Пинтя,,,,0,
Платон,Платон,,,,0,
Плутарх,Плутарх,,,,0,
Пол,Пол,,,,0,
Поль,Поль,,,,0,
Помпея,Помпея,,,,0,
Портос,Портос,,,,0,
Потап,Потап,,,,0,
Прометей,Прометей,,,,0,
Проня,Проня,,,,0,
Просперо,Просперо,,,,0,
Птолемей,Птолемей,,,,0,
Равшан,Равшан,,,,0,
Радек,Радек,,,,0,
Радимира,Радимира,,,,0,
Радислав,Радислав,,,,0,
Радован,Радован,,,,0,
Радомир,Радомир,,,,0,
Радослав,Радослав,,,,0,
Радослава,Радослава,,,,0,
Раймонд,Раймонд,,,,0,
Ральф,Ральф,,,,0,
Рамзан,Рамзан,,,,0,
Рамзес,Рамзес,,,,0,
Рамон,Рамон,,,,0,
Расул,Расул,,,,0,
Ратибор,Ратибор,,,,0,
Ратимир,Ратимир,,,,0,
Ратислав,Ратислав,,,,0,
Рауль,Рауль,,,,0,
Рафал,Рафал,,,,0,
Рахмон,Рахмон,,,,0,
Рашид,Рашид,,,,0,
Ребекка,Ребекка,,,,0,
Реджеп,Реджеп,,,,0,
Реджина,Реджина,,,,0,
Редьярд,Редьярд,,,,0,
Ренат,Ренат,,,,0,
Рената,Рената,,,,0,
Рефат,Рефат,,,,0,
Римма,Римма,,,,0,
Ринат,Ринат,,,,0,
Роалд,Роалд,,,,0,
Роальд,Роальд,,,,0,
Роберт,Роберт,,,,0,
Роджер,Роджер,,,,0,
Родик,Родик,,,,0,
Родослав,Родослав,,,,0,
Родослава,Родослава,,,,0,
Роза,Роза,,,,0,
Рой,Рой,,,,0,
Роксана,Роксана,,,,0,
Роксолана,Роксолана,,,,0,
Роксоляна,Роксоляна,,,,0,
Ролан,Ролан,,,,0,
Роланд,Роланд,,,,0,
Роллан,Роллан,,,,0,
Рольф,Рольф,,,,0,
Роман,Роман,,,,0,
Ромер,Ромер,,,,0,
Ромчик,Ромчик,,,,0,
Роналд,Роналд,,,,0,
Рональд,Рональд,,,,0,
Ростислав,Ростислав,,,,0,
Рубан,Рубан,,,,0,
Рубен,Рубен,,,,0,
Рудольф,Рудольф,,,,0,
Рузанна,Рузанна,,,,0,
Руперт,Руперт,,,,0,
Рупрехт,Рупрехт,,,,0,
Руслан,Руслан,,,,0,
Руслана,Руслана,,,,0,
Рустам,Рустам,,,,0,
Рута,Рута,,,,0,
Саад,Саад,,,,0,
Сабодан,Сабодан,,,,0,
Саваоф,Саваоф,,,,0,
Савва,Савва,,,,0,
Савка,Савка,,,,0,
Саддам,Саддам,,,,0,
Саймон,Саймон,,,,0,
Салман,Салман,,,,0,
Саломея,Саломея,,,,0,
Сальма,Сальма,,,,0,
Саманта,Саманта,,,,0,
Самсон,Самсон,,,,0,
Сандра,Сандра,,,,0,
Санта,Санта,,,,0,
Санта-Клаус,Санта-Клаус,,,,0,
Сапармурат,Сапармурат,,,,0,
Сара,Сара,,,,0,
Сатурн,Сатурн,,,,0,
Сафар,Сафар,,,,0,
Сафар-бей,Сафар-бей,,,,0,
Саша,Саша,,,,0,
Сварог,Сварог,,,,0,
Свен,Свен,,,,0,
Свирид,Свирид,,,,0,
Святогор,Святогор,,,,0,
Святолюб,Святолюб,,,,0,
Святолюба,Святолюба,,,,0,
Святополк,Святополк,,,,0,
Святослав,Святослав,,,,0,
Себастьян,Себастьян,,,,0,
Сезар,Сезар,,,,0,
Селеста,Селеста,,,,0,
Селестина,Селестина,,,,0,
Сельма,Сельма,,,,0,
Семен,Семен,,,,0,
Сенека,Сенека,,,,0,
Серафима,Серафима,,,,0,
Сердючка,Сердючка,,,,0,
Серена,Серена,,,,0,
Сильвестр,Сильвестр,,,,0,
Симеон,Симеон,,,,0,
Симон,Симон,,,,0,
Скотт,Скотт,,,,0,
Скрудж,Скрудж,,,,0,
Славек,Славек,,,,0,
Славко,Славко,,,,0,
Славомир,Славомир,,,,0,
Слободан,Слободан,,,,0,
Сократ,Сократ,,,,0,
Соломон,Соломон,,,,0,
Солоха,Солоха,,,,0,
Сомерсет,Сомерсет,,,,0,
Софокл,Софокл,,,,0,
Спартак,Спартак,,,,0,
Спиридон,Спиридон,,,,0,
Степан,Степан,,,,0,
Стефан,Стефан,,,,0,
Стюарт,Стюарт,,,,0,
Сузанна,Сузанна,,,,0,
Сулейман,Сулейман,,,,0,
Сусанна,Сусанна,,,,0,
Сюзанна,Сюзанна,,,,0,
Тадей,Тадей,,,,0,
Тадеуш,Тадеуш,,,,0,
Тамара,Тамара,,,,0,
Тамерлан,Тамерлан,,,,0,
Таня,Таня,,,,0,
Тарапунька,Тарапунька,,,,0,
Тарас,Тарас,,,,0,
Тарасик,Тарасик,,,,0,
Тарзан,Тарзан,,,,0,
Тася,Тася,,,,0,
Тая,Тая,,,,0,
Твердислав,Твердислав,,,,0,
Твердислава,Твердислава,,,,0,
Тед,Тед,,,,0,
Теймур,Теймур,,,,0,
Теймураз,Теймураз,,,,0,
Телесик,Телесик,,,,0,
Тельма,Тельма,,,,0,
Теодор,Теодор,,,,0,
Теофан,Теофан,,,,0,
Тереза,Тереза,,,,0,
Тереля,Тереля,,,,0,
Тимур,Тимур,,,,0,
Тихон,Тихон,,,,0,
Тодор,Тодор,,,,0,
Томас,Томас,,,,0,
Томаш,Томаш,,,,0,
Трент,Трент,,,,0,
Трифон,Трифон,,,,0,
Тутанхамон,Тутанхамон,,,,0,
Улас,Улас,,,,0,
Урсула,Урсула,,,,0,
Усама,Усама,,,,0,
Устим,Устим,,,,0,
Устин,Устин,,,,0,
Устиян,Устиян,,,,0,
Фауст,Фауст,,,,0,
Федот,Федот,,,,0,
Федра,Федра,,,,0,
Феодор,Феодор,,,,0,
Феодора,Феодора,,,,0,
Феофан,Феофан,,,,0,
Ферапонт,Ферапонт,,,,0,
Фердинанд,Фердинанд,,,,0,
Ференц,Ференц,Ференс,,,0,
Фернандо,Фернандо,,,,0,
Ферхад,Ферхад,,,,0,
Ферхад-паша,Ферхад-паша,,,,0,
Филимон,Филимон,,,,0,
Флойд,Флойд,,,,0,
Фома,Фома,,,,0,
Форест,Форест,,,,0,
Франко,Франко,,,,0,!
Франс,Франс,,,,0,
Франсуаза,Франсуаза,,,,0,
Франц,Франц,,,,0,
Франциск,Франциск,,,,0,
Франческа,Франческа,,,,0,
Фред,Фред,,,,0,
Фридерик,Фридерик,Фредерик,,,0,
Халед,Халед,,,,0,
Харитон,Харитон,,,,0,
Хасан,Хасан,Гасан,,,0,
Хафез,Хафез,,,,0,
Хеопс,Хеопс,,,,0,
Хорив,Хорив,,,,0,
Христос,Христос,,,,0,
Христофор,Христофор,,,,0,
Христя,Христя,,,,0,
Хуан,Хуан,,,,0,
Чандра,Чандра,,,,0,
Чарлз,Чарлз,,,,0,
Чарльз,Чарльз,,,,0,
Чебурашка,Чебурашка,,,,0,!
Чеслав,Чеслав,,,,0,
Шарлотта,Шарлотта,,,,0,
Шарль,Шарль,,,,0,
Шарон,Шарон,,,,0,
Шахерезада,Шахерезада,,,,0,
Шелдон,Шелдон,,,,0,
Шеннон,Шеннон,,,,0,
Шерлок,Шерлок,,,,0,
Шимон,Шимон,Симон,,,0,
Шон,Шон,,,,0,
Шрек,Шрек,,,,0,
Штефан,Штефан,,,,0,
Щек,Щек,,,,0,
Юзеф,Юзеф,,,,0,
Юля,Юля,,,,0,
Юнона,Юнона,,,,0,
Юра,Юра,,,,0,
Юрасик,Юрасик,,,,0,
Юрась,Юрась,,,,0,
Юрген,Юрген,,,,0,
Юрек,Юрек,,,,0,
Юрко,Юрко,,,,0,
Юсеф,Юсеф,Иосиф,,,0,
Юссеф,Юссеф,Иосиф,,,0,
Юстас,Юстас,,,,0,
Юстина,Юстина,,,,0,
Ягайло,Ягайло,,,,0,
Якуб-ага,Якуб-ага,,,,0,
Ян,Ян,,,,0,
Яна,Яна,,,,0,
Янош,Янош,,,,0,
Янус,Янус,,,,0,
Януш,Януш,,,,0,
Ярема,Ярема,,,,0,
Ярило,Ярило,,,,0,
Яромил,Яромил,,,,0,
Яромир,Яромир,,,,0,
Яромисл,Яромысл,,,,0,
Ярополк,Ярополк,,,,0,
Ярослав,Ярослав,,,,0,
Ярослава,Ярослава,,,,0,
Ярославна,Ярославна,,,,0,!
